invoice_id,invoice_number,vendor_id,invoice_date,po_id,subtotal,gst_rate,gst_amount,total_amount,bank_account,approver_employee_id,payment_status,is_fraud,fraud_type
INV00670,V026/2026/00670,V026,2026-03-11,PO00152,390180.79,12,46821.7,437002.49,100000205894,E012,Paid,0,none
INV00671,V003/2025/00671,V003,2025-10-15,PO00371,177297.21,5,8864.86,186162.07,100000023757,E005,Rejected,0,none
INV00672,V022/2025/00672,V022,2025-10-05,,1058867.56,28,296482.92,1355350.48,100000174218,E015,Paid,1,missing_po
INV00673,V018/2025/00673,V018,2025-09-21,,234912.68,12,28189.52,263102.2,100000142542,E002,Pending,0,none
INV00674,V027/2025/00674,V027,2025-09-18,PO00310,292564.57,5,14628.23,307192.8,100000213813,E014,Paid,0,none
INV00675,V028/2026/00675,V028,2026-04-23,PO00106,222042.06,18,39967.57,262009.63,100000221732,E014,Pending,0,none
INV00676,V030/2025/00676,V030,2025-03-20,PO00200,234330.44,5,11716.52,246046.96,100000237570,E009,Paid,1,po_overbilling
INV00677,V003/2026/00677,V003,2026-05-19,PO00038,264846.37,5,13242.32,278088.69,100000023757,E004,Pending,0,none
INV00678,V018/2026/00678,V018,2026-04-25,PO00042,584149.43,12,70097.93,654247.36,100000142542,E015,Paid,0,none
INV00679,V009/2025/00679,V009,2025-04-27,,110517.94,12,13262.15,123780.09,100000071271,E005,Paid,0,none
INV00680,V015/2025/00680,V015,2025-03-24,PO00394,513658.76,12,61639.05,575297.81,100000118785,E011,Pending,0,none
INV00681,V004/2025/00681,V004,2025-05-22,PO00033,56392.43,18,10150.64,66543.07,100000031676,E016,Pending,0,none
INV00682,V016/2025/00682,V016,2025-04-07,PO00120,245304.8,5,12265.24,257570.04,100000126704,E013,Paid,0,none
INV00683,V021/2026/00683,V021,2026-02-21,PO00131,96886.5,28,27128.22,124014.72,100000166299,E016,Pending,0,none
INV00684,V023/2025/00684,V023,2025-11-15,PO00067,46501.41,18,8370.25,54871.66,100000182137,E019,Rejected,0,none
INV00685,V023/2025/00685,V023,2025-09-21,PO00249,64413.56,18,11594.44,76008.0,100000182137,E004,Pending,0,none
INV00686,V012/2025/00686,V012,2025-05-18,PO00219,113422.83,5,5671.14,119093.97,100000095028,E013,Paid,1,gst_mismatch
INV00687,V021/2025/00687,V021,2025-06-03,PO00117,85599.47,28,23967.85,109567.32,100000166299,E011,Pending,0,none
INV00688,V010/2025/00688,V010,2025-11-13,PO00306,439000.44,5,21950.02,460950.46,100000079190,E008,Paid,0,none
INV00689,V005/2025/00689,V005,2025-06-03,,174001.55,18,31320.28,205321.83,100000039595,E005,Rejected,0,none
INV00690,V001/2025/00690,V001,2025-07-19,PO00388,128184.33,12,15382.12,143566.45,100000007919,E003,Paid,0,none
INV00691,V012/2025/00691,V012,2025-06-15,PO00219,82820.08,18,14907.61,97727.69,100000095028,E005,Pending,0,none
INV00692,V009/2026/00692,V009,2026-04-15,PO00301,246274.15,12,29552.9,275827.05,100000071271,E004,Paid,0,none
INV00693,V021/2025/00693,V021,2025-09-22,PO00117,85054.55,28,23815.27,108869.82,100000166299,E008,Paid,0,none
INV00694,V015/2026/00694,V015,2026-06-05,PO00394,327583.92,12,39310.07,366893.99,100000118785,E012,Paid,0,none
INV00695,V008/2025/00695,V008,2025-12-30,PO00247,219094.5,28,61346.46,280440.96,100000063352,E007,Paid,0,none
INV00696,V005/2025/00696,V005,2025-08-14,PO00037,106311.95,18,19136.15,125448.1,100000039595,E015,Pending,0,none
INV00697,V020/2026/00697,V020,2026-04-08,PO00233,137469.92,5,6873.5,144343.42,100000158380,E004,Paid,0,none
INV00698,V005/2025/00698,V005,2025-05-06,PO00356,141203.2,18,25416.58,166619.78,100000039595,E018,Paid,0,none
INV00699,V003/2026/00699,V003,2026-05-17,PO00442,187650.59,5,9382.53,197033.12,100000023757,E001,Pending,0,none
INV00700,V015/2026/00700,V015,2026-03-20,PO00480,131407.93,12,15768.95,147176.88,100000118785,E013,Paid,0,none
INV00701,V027/2026/00701,V027,2026-01-17,PO00283,390802.07,5,19540.1,410342.17,100000213813,E016,Paid,0,none
INV00702,V008/2025/00702,V008,2025-03-01,PO00058,471012.87,28,131883.6,602896.47,100000063352,E004,Paid,0,none
INV00703,V027/2025/00703,V027,2025-04-24,PO00145,346019.17,5,17300.96,363320.13,100000213813,E018,Paid,0,none
INV00704,V030/2025/00704,V030,2025-09-14,,273707.18,5,13685.36,287392.54,100000237570,E020,Paid,0,none
INV00705,V014/2025/00705,V014,2025-12-27,PO00090,151567.32,28,42438.85,194006.17,100000110866,E001,Pending,0,none
INV00706,V014/2025/00706,V014,2025-08-01,PO00007,170032.85,28,47609.2,217642.05,100000110866,E010,Paid,0,none
INV00707,V004/2026/00707,V004,2026-02-07,,71711.86,18,12908.14,84620.0,100000031676,E007,Paid,0,none
INV00708,V018/2025/00708,V018,2025-03-03,PO00182,426106.23,12,51132.75,477238.98,100000142542,E012,Rejected,0,none
INV00709,V019/2026/00709,V019,2026-06-09,PO00211,666884.18,28,186727.57,853611.75,100000150461,E016,Paid,0,none
INV00710,V008/2026/00710,V008,2026-04-01,PO00473,548292.51,28,153521.9,701814.41,100000063352,E019,Paid,0,none
INV00711,V030/2026/00711,V030,2026-03-26,PO00496,487750.22,5,24387.51,512137.73,100000237570,E014,Paid,0,none
INV00712,V008/2025/00712,V008,2025-12-16,PO00241,1445196.24,28,404654.95,1849851.19,100000063352,E013,Paid,1,amount_anomaly
INV00713,V013/2026/00713,V013,2026-01-11,PO00380,772639.18,5,38631.96,811271.14,100000102947,E018,Paid,1,gst_mismatch
INV00714,V005/2026/00714,V005,2026-06-14,PO00270,74003.26,18,13320.59,87323.85,100000039595,E009,Pending,0,none
INV00715,V022/2025/00715,V022,2025-04-21,PO00415,250319.14,18,45057.45,295376.59,100000174218,E020,Paid,1,gst_mismatch
INV00716,V008/2026/00716,V008,2026-01-01,PO00266,368283.89,28,103119.49,471403.38,100000063352,E010,Paid,0,none
INV00717,V005/2026/00717,V005,2026-04-06,PO00096,75400.12,18,13572.02,88972.14,100000039595,E015,Paid,0,none
INV00718,V024/2026/00718,V024,2026-06-14,PO00132,190405.34,28,53313.49,243718.83,100000190056,E013,Paid,0,none
INV00719,V003/2025/00719,V003,2025-10-29,PO00303,226412.59,5,11320.63,237733.22,100000023757,E004,Pending,0,none
INV00720,V020/2025/00720,V020,2025-11-05,,188910.74,5,9445.54,198356.28,100000158380,E019,Paid,0,none
INV00721,V022/2025/00721,V022,2025-08-22,,886985.94,28,248356.06,1135342.0,100000174218,E008,Paid,1,missing_po
INV00722,V026/2025/00722,V026,2025-02-10,,461795.09,12,55415.41,517210.5,100000205894,E012,Pending,0,none
INV00723,V023/2025/00723,V023,2025-12-27,PO00445,61752.33,18,11115.42,72867.75,100000182137,E020,Paid,0,none
INV00724,V021/2025/00724,V021,2025-12-11,PO00136,105645.59,28,29580.77,135226.36,100000166299,E002,Pending,0,none
INV00725,V030/2025/00725,V030,2025-01-19,,338012.33,5,16900.62,354912.95,100000237570,E015,Paid,0,none
INV00726,V007/2025/00726,V007,2025-04-08,PO00086,266695.46,18,48005.18,314700.64,100000055433,E005,Paid,0,none
INV00727,V011/2025/00727,V011,2025-12-11,PO00481,285726.35,28,80003.38,365729.73,100000087109,E019,Paid,0,none
INV00728,V030/2026/00728,V030,2026-04-04,PO00060,239243.83,5,11962.19,251206.02,100000237570,E019,Pending,0,none
INV00729,V005/2025/00729,V005,2025-08-19,PO00040,84815.2,18,15266.74,100081.94,100000039595,E018,Paid,0,none
INV00730,V010/2025/00730,V010,2025-06-03,PO00443,399486.72,5,19974.34,419461.06,100000079190,E012,Pending,0,none
INV00731,V020/2025/00731,V020,2025-06-01,PO00143,207678.56,5,10383.93,218062.49,100000158380,E011,Paid,0,none
INV00732,V007/2025/00732,V007,2025-02-28,PO00114,258748.87,18,46574.8,305323.67,100000055433,E011,Paid,0,none
INV00733,V011/2025/00733,V011,2025-03-23,PO00481,173351.96,28,48538.55,221890.51,100000087109,E006,Paid,0,none
INV00734,V014/2025/00734,V014,2025-01-29,PO00255,356727.11,28,99883.59,456610.7,100000110866,E020,Paid,0,none
INV00735,V030/2025/00735,V030,2025-10-20,PO00398,461691.85,5,23084.59,484776.44,100000237570,E005,Paid,1,threshold_avoidance
INV00736,V007/2026/00736,V007,2026-06-17,PO00488,476867.56,18,85836.16,562703.72,100000055433,E012,Paid,0,none
INV00737,V026/2025/00737,V026,2025-04-18,PO00019,470295.64,12,56435.48,526731.12,100000205894,E010,Paid,0,none
INV00738,V026/2025/00738,V026,2025-08-11,,1408073.53,12,168968.82,1577042.35,100000205894,E014,Paid,1,missing_po
INV00739,V014/2025/00739,V014,2025-06-04,PO00007,191459.75,28,53608.73,245068.48,100000110866,E004,Paid,1,threshold_avoidance
INV00740,V021/2025/00740,V021,2025-08-07,PO00203,136514.66,28,38224.1,174738.76,100000166299,E003,Pending,0,none
INV00741,V021/2026/00741,V021,2026-01-02,PO00416,80036.41,28,22410.19,102446.6,100000166299,E006,Paid,0,none
INV00742,V005/2025/00742,V005,2025-12-20,PO00037,125791.75,18,22642.52,148434.27,100000039595,E001,Pending,0,none
INV00743,V022/2026/00743,V022,2026-02-27,PO00244,261237.11,28,73146.39,334383.5,100000174218,E002,Paid,0,none
INV00744,V027/2026/00744,V027,2026-01-30,PO00283,220636.17,5,11031.81,231667.98,100000213813,E007,Paid,0,none
INV00745,V024/2025/00745,V024,2025-01-03,PO00041,100824.33,28,28230.81,129055.14,100000190056,E015,Paid,0,none
INV00746,V015/2025/00746,V015,2025-08-02,PO00004,376027.12,12,45123.25,421150.37,100000118785,E009,Pending,0,none
INV00747,V008/2026/00747,V008,2026-04-21,PO00058,436657.55,28,122264.11,558921.66,100000063352,E011,Rejected,0,none
INV00748,V024/2025/00748,V024,2025-07-19,PO00334,1269426.98,28,355439.55,1624866.53,100000190056,E018,Paid,1,amount_anomaly
INV00749,V014/2025/00749,V014,2025-02-09,PO00024,245476.09,28,68733.31,314209.4,100000110866,E004,Pending,0,none
INV00750,V011/2026/00750,V011,2026-04-28,PO00427,294858.22,28,82560.3,377418.52,100000087109,E009,Paid,0,none
INV00751,V013/2025/00751,V013,2025-01-31,PO00362,388815.09,12,46657.81,435472.9,100000102947,E012,Paid,0,none
INV00752,V016/2025/00752,V016,2025-05-24,PO00251,165021.04,5,8251.05,173272.09,100000126704,E015,Paid,0,none
INV00753,V022/2025/00753,V022,2025-05-14,PO00317,718146.97,28,201081.15,919228.12,100000174218,E017,Rejected,0,none
INV00754,V008/2026/00754,V008,2026-05-06,PO00458,653735.92,28,183046.06,836781.98,100000063352,E009,Paid,0,none
INV00755,V012/2026/00755,V012,2026-02-09,PO00341,75854.76,18,13653.86,89508.62,100000095028,E015,Paid,0,none
INV00756,V021/2025/00756,V021,2025-04-23,PO00416,197005.78,28,55161.62,252167.4,100000166299,E012,Paid,0,none
INV00757,V017/2025/00757,V017,2025-05-01,PO00175,47895.05,28,13410.61,61305.66,100000134623,E002,Pending,0,none
INV00758,V002/2025/00758,V002,2025-03-01,PO00098,222438.26,28,62282.71,284720.97,100000015838,E019,Rejected,0,none
INV00759,V006/2026/00759,V006,2026-03-12,PO00482,233200.87,5,11660.04,244860.91,100000047514,E010,Paid,0,none
INV00760,V028/2025/00760,V028,2025-02-04,PO00339,355870.28,18,64056.65,419926.93,100000221732,E009,Paid,0,none
INV00761,V015/2026/00761,V015,2026-03-20,PO00218,217340.49,12,26080.86,243421.35,100000118785,E019,Pending,0,none
INV00762,V016/2025/00762,V016,2025-11-01,PO00164,338151.04,5,16907.55,355058.59,100000126704,E002,Paid,0,none
INV00763,V008/2025/00763,V008,2025-12-13,PO00128,270002.88,5,13500.14,283503.02,100000063352,E008,Pending,1,gst_mismatch
INV00764,V001/2025/00764,V001,2025-08-19,PO00452,38190.52,12,4582.86,42773.38,100000007919,E010,Pending,0,none
INV00765,V017/2025/00765,V017,2025-12-15,PO00015,93753.63,28,26251.02,120004.65,100000134623,E007,Pending,0,none
INV00766,V030/2026/00766,V030,2026-04-10,PO00258,287067.09,5,14353.35,301420.44,100000237570,E020,Paid,0,none
INV00767,V005/2025/00767,V005,2025-08-31,PO00377,127271.49,18,22908.87,150180.36,100000039595,E014,Pending,0,none
INV00768,V015/2025/00768,V015,2025-06-18,PO00004,375729.09,12,45087.49,420816.58,100000118785,E011,Paid,0,none
INV00769,V021/2025/00769,V021,2025-10-26,PO00116,83202.48,28,23296.69,106499.17,100080702900,E017,Paid,1,bank_account_change
INV00770,V023/2025/00770,V023,2025-09-05,PO00307,36544.68,18,6578.04,43122.72,100000182137,E007,Paid,0,none
INV00771,V022/2025/00771,V022,2025-09-02,PO00415,396392.81,28,110989.99,507382.8,100000174218,E012,Pending,0,none
INV00772,V014/2025/00772,V014,2025-09-29,PO00026,1212914.45,28,339616.05,1552530.5,100000110866,E018,Paid,1,amount_anomaly
INV00773,V022/2026/00773,V022,2026-06-19,PO00097,301382.6,28,84387.13,385769.73,100000174218,E011,Paid,0,none
INV00774,V017/2025/00774,V017,2025-12-22,PO00015,84103.81,28,23549.07,107652.88,100000134623,E010,Paid,0,none
INV00775,V026/2026/00775,V026,2026-06-05,,448079.02,12,53769.48,501848.5,100000205894,E004,Rejected,0,none
INV00776,V013/2025/00776,V013,2025-06-10,PO00288,323046.73,12,38765.61,361812.34,100000102947,E002,Pending,0,none
INV00777,V021/2026/00777,V021,2026-04-19,PO00250,109244.08,28,30588.34,139832.42,100000166299,E017,Paid,0,none
INV00778,V003/2026/00778,V003,2026-04-16,PO00453,203614.02,5,10180.7,213794.72,100000023757,E001,Pending,0,none
INV00779,V009/2025/00779,V009,2025-01-04,PO00157,301147.06,12,36137.65,337284.71,100000071271,E008,Paid,0,none
INV00780,V010/2026/00780,V010,2026-02-19,PO00094,928985.96,5,46449.3,975435.26,100000079190,E015,Rejected,0,none
INV00781,V010/2026/00781,V010,2026-04-07,PO00419,580790.11,5,29039.51,609829.62,100000079190,E003,Paid,0,none
INV00782,V003/2025/00782,V003,2025-01-13,PO00179,221817.56,5,11090.88,232908.44,100000023757,E013,Paid,0,none
INV00783,V009/2026/00783,V009,2026-05-16,PO00397,349857.13,12,41982.86,391839.99,100000071271,E006,Rejected,0,none
INV00784,V024/2025/00784,V024,2025-05-08,PO00142,320549.54,28,89753.87,410303.41,100000190056,E008,Paid,0,none
INV00785,V016/2025/00785,V016,2025-10-06,PO00289,193104.57,5,9655.23,202759.8,100000126704,E005,Paid,0,none
INV00786,V021/2025/00786,V021,2025-04-29,PO00072,85472.43,28,23932.28,109404.71,100000166299,E016,Rejected,0,none
INV00787,V018/2026/00787,V018,2026-05-11,PO00315,681283.17,12,81753.98,763037.15,100000142542,E003,Paid,0,none
INV00788,V018/2026/00788,V018,2026-03-29,PO00268,264450.43,12,31734.05,296184.48,100000142542,E003,Paid,0,none
INV00789,V020/2025/00789,V020,2025-06-22,PO00468,138881.81,5,6944.09,145825.9,100000158380,E020,Paid,0,none
INV00790,V007/2026/00790,V007,2026-01-06,PO00320,278115.16,18,50060.73,328175.89,100000055433,E014,Paid,0,none
INV00791,V019/2026/00791,V019,2026-01-17,PO00321,664854.9,28,186159.37,851014.27,100000150461,E018,Paid,0,none
INV00792,V024/2026/00792,V024,2026-04-15,PO00156,137269.64,28,38435.5,175705.14,100000190056,E018,Paid,0,none
INV00793,V016/2025/00793,V016,2025-05-14,PO00100,130628.51,5,6531.43,137159.94,100000126704,E003,Pending,0,none
INV00794,V021/2025/00794,V021,2025-07-27,PO00072,154292.54,28,43201.91,197494.45,100000166299,E001,Paid,0,none
INV00795,V012/2025/00795,V012,2025-03-05,PO00365,95516.87,18,17193.04,112709.91,100000095028,E015,Paid,0,none
INV00796,V021/2025/00796,V021,2025-03-28,,125128.86,28,35036.08,160164.94,100000166299,E014,Paid,0,none
INV00797,V006/2026/00797,V006,2026-03-31,PO00312,549491.02,5,27474.55,576965.57,100000047514,E007,Paid,0,none
INV00798,V007/2026/00798,V007,2026-02-10,,383391.68,18,69010.5,452402.18,100000055433,E011,Paid,0,none
INV00799,V015/2025/00799,V015,2025-12-12,PO00044,124477.91,12,14937.35,139415.26,100000118785,E013,Pending,0,none
INV00800,V005/2025/00800,V005,2025-04-11,PO00376,74511.69,18,13412.11,87923.8,100000039595,E011,Paid,0,none
INV00801,V019/2026/00801,V019,2026-05-15,PO00321,564163.95,28,157965.91,722129.86,100000150461,E020,Pending,0,none
INV00802,V016/2025/00802,V016,2025-12-17,PO00129,374531.33,5,18726.57,393257.9,100000126704,E017,Paid,0,none
INV00803,V019/2026/00803,V019,2026-04-15,PO00225,325693.55,28,91194.19,416887.74,100000150461,E005,Paid,0,none
INV00804,V030/2025/00804,V030,2025-05-10,PO00464,264772.4,5,13238.62,278011.02,100000237570,E011,Paid,0,none
INV00805,V010/2026/00780A,V022,2025-02-04,PO00036,928985.96,28,260116.07,1189102.03,100000174218,E004,Paid,1,near_duplicate
INV00806,V015/2025/00806,V015,2025-07-18,PO00391,389583.2,12,46749.98,436333.18,100000118785,E001,Paid,0,none
INV00807,V018/2026/00807,V018,2026-03-09,,416370.72,12,49964.49,466335.21,100000142542,E013,Paid,0,none
INV00808,V003/2025/00808,V003,2025-08-09,PO00208,352535.83,5,17626.79,370162.62,100000023757,E009,Paid,0,none
INV00809,V010/2025/00809,V010,2025-02-27,PO00002,242466.94,5,12123.35,254590.29,100000079190,E019,Paid,0,none
INV00810,V028/2025/00810,V028,2025-06-14,PO00106,192792.07,18,34702.57,227494.64,100000221732,E005,Rejected,0,none
INV00811,V007/2025/00811,V007,2025-05-15,,387237.08,18,69702.67,456939.75,100000055433,E019,Paid,0,none
INV00812,V004/2025/00812,V004,2025-07-10,PO00364,43264.43,18,7787.6,51052.03,100000031676,E010,Pending,0,none
INV00813,V029/2026/00813,V029,2026-06-18,PO00123,341792.33,12,41015.08,382807.41,100000229651,E010,Paid,0,none
INV00814,V011/2026/00814,V011,2026-02-15,PO00236,210813.76,28,59027.85,269841.61,100000087109,E006,Paid,0,none
INV00815,V020/2026/00815,V020,2026-01-03,PO00233,273213.99,5,13660.7,286874.69,100000158380,E016,Paid,0,none
INV00816,V020/2025/00816,V020,2025-10-12,PO00406,93622.03,5,4681.1,98303.13,100000158380,E013,Paid,0,none
INV00817,V002/2026/00817,V002,2026-04-04,PO00294,416547.89,28,116633.41,533181.3,100000015838,E006,Paid,0,none
INV00818,V016/2026/00818,V016,2026-05-07,,115300.9,5,5765.04,121065.94,100000126704,E012,Paid,0,none
INV00819,V010/2025/00819,V010,2025-06-24,PO00053,654361.0,5,32718.05,687079.05,100000079190,E013,Pending,0,none
INV00820,V019/2025/00820,V019,2025-01-14,,1910874.67,28,535044.91,2445919.58,100000150461,E011,Pending,1,threshold_avoidance
INV00821,V010/2025/00821,V010,2025-05-07,PO00306,439333.59,5,21966.68,461300.27,100000079190,E013,Pending,0,none
INV00822,V006/2026/00822,V006,2026-02-13,PO00399,386653.28,5,19332.66,405985.94,100000047514,E020,Paid,0,none
INV00823,V017/2025/00823,V017,2025-08-14,PO00015,41903.61,28,11733.01,53636.62,100000134623,E008,Paid,0,none
INV00824,V008/2025/00824,V008,2025-03-27,PO00241,617443.04,28,172884.05,790327.09,100000063352,E020,Pending,0,none
INV00825,V015/2026/00825,V015,2026-02-17,PO00004,342733.9,12,41128.07,383861.97,100000118785,E012,Paid,0,none
INV00826,V004/2025/00826,V004,2025-10-22,PO00390,36675.68,18,6601.62,43277.3,100000031676,E015,Paid,0,none
INV00827,V022/2026/00827,V022,2026-05-01,,326125.5,28,91315.14,417440.64,100000174218,E004,Paid,0,none
INV00828,V010/2025/00828,V010,2025-11-30,PO00094,688297.57,5,34414.88,722712.45,100000079190,E020,Paid,0,none
INV00829,V012/2025/00829,V012,2025-08-09,PO00243,83552.8,18,15039.5,98592.3,100000095028,E006,Paid,0,none
INV00830,V011/2025/00830,V011,2025-04-30,PO00236,541122.43,28,151514.28,692636.71,100000087109,E013,Paid,0,none
INV00831,V028/2026/00831,V028,2026-03-27,PO00379,295062.78,18,53111.3,348174.08,100000221732,E015,Paid,1,po_overbilling
INV00832,V006/2025/00832,V006,2025-08-10,PO00491,287462.86,5,14373.14,301836.0,100000047514,E002,Rejected,0,none
INV00833,V025/2026/00833,V025,2026-03-14,PO00470,326040.06,12,39124.81,365164.87,100000197975,E006,Pending,0,none
INV00834,V013/2026/00834,V013,2026-06-17,PO00380,338932.98,12,40671.96,379604.94,100000102947,E003,Paid,0,none
INV00835,V015/2026/00144,V019,2026-06-06,PO00223,294345.85,12,35321.5,329667.35,100000150461,E017,Pending,1,duplicate
INV00836,V026/2025/00836,V026,2025-11-25,PO00381,750621.93,12,90074.63,840696.56,100000205894,E018,Paid,0,none
INV00837,V025/2025/00837,V025,2025-11-04,PO00446,291854.26,12,35022.51,326876.77,100000197975,E006,Rejected,0,none
INV00838,V016/2026/00838,V016,2026-02-08,PO00059,196168.41,5,9808.42,205976.83,100000126704,E016,Paid,0,none
INV00839,V006/2026/00839,V006,2026-03-11,PO00074,361509.9,5,18075.5,379585.4,100000047514,E013,Rejected,0,none
INV00840,V024/2025/00840,V024,2025-06-14,PO00430,213146.06,28,59680.9,272826.96,100000190056,E012,Paid,0,none
INV00841,V018/2025/00841,V018,2025-12-11,,250625.14,12,30075.02,280700.16,100000142542,E001,Paid,0,none
INV00842,V014/2025/00842,V014,2025-06-10,PO00024,284086.89,28,79544.33,363631.22,100000110866,E004,Pending,0,none
INV00843,V011/2026/00843,V011,2026-06-05,PO00236,297060.8,28,83177.03,380237.83,100000087109,E018,Paid,0,none
INV00844,V016/2026/00844,V016,2026-03-27,PO00100,157532.11,5,7876.61,165408.72,100000126704,E007,Paid,0,none
INV00845,V023/2025/00845,V023,2025-05-19,,39744.23,18,7153.96,46898.19,100000182137,E019,Paid,0,none
INV00846,V010/2026/00846,V010,2026-04-24,PO00309,2354628.4,5,117731.42,2472359.82,100000079190,E012,Paid,1,amount_anomaly
INV00847,V020/2025/00847,V020,2025-02-24,PO00499,153599.4,5,7679.97,161279.37,100000158380,E005,Paid,0,none
INV00848,V002/2025/00848,V002,2025-09-01,,256459.06,28,71808.54,328267.6,100000015838,E007,Paid,0,none
INV00849,V016/2026/00849,V016,2026-04-10,PO00402,272586.33,5,13629.32,286215.65,100000126704,E003,Paid,0,none
INV00850,V013/2026/00850,V013,2026-02-04,PO00088,543679.67,12,65241.56,608921.23,100000102947,E006,Paid,0,none
